y_true,y_prob,drain
0,0.597685694694519,1
0,0.8561064004898071,0
0,0.5336968898773193,1
0,0.598118245601654,0
0,0.6804628968238831,0
0,0.6557725071907043,0
0,0.6527847647666931,0
0,0.42180293798446655,0
0,0.6445155143737793,1
0,0.8414199948310852,1
0,0.7819538712501526,1
0,0.9190595149993896,1
0,0.7089738249778748,1
0,0.6561575531959534,1
0,0.7477973699569702,1
0,0.7839316725730896,1
0,0.7657941579818726,1
0,0.5539500713348389,1
0,0.672438383102417,1
0,0.39350366592407227,1
0,0.7174729108810425,1
0,0.5385698676109314,1
0,0.78021639585495,1
0,0.7960324287414551,1
0,0.5856723785400391,1
0,0.7654179930686951,1
0,0.8982188701629639,0
0,0.7868056297302246,0
0,0.9712263345718384,0
0,0.9583943486213684,0
0,0.7486752271652222,0
0,0.6321119666099548,0
0,0.7796943187713623,1
0,0.6837822198867798,0
0,0.7272402048110962,0
0,0.6513863205909729,0
0,0.5731841921806335,1
0,0.5757083892822266,0
0,0.6867591142654419,0
0,0.5353808999061584,0
0,0.6034902930259705,0
0,0.620018482208252,0
0,0.6514824032783508,0
0,0.49031320214271545,1
0,0.6352174878120422,1
0,0.4460781514644623,1
0,0.5409978628158569,1
0,0.7370188236236572,1
0,0.5596105456352234,0
0,0.7301830649375916,0
0,0.7485418915748596,1
0,0.6298000812530518,1
0,0.720936119556427,0
0,0.4111170470714569,0
0,0.45204487442970276,1
0,0.512279748916626,1
0,0.5240670442581177,1
0,0.2844323515892029,0
0,0.7043143510818481,1
0,0.6689227223396301,1
0,0.8348672986030579,1
0,0.5578956604003906,0
0,0.7581658959388733,0
0,0.7010858654975891,1
0,0.7613958120346069,0
0,0.9268743991851807,0
0,0.6218858957290649,1
0,0.625676155090332,0
0,0.4947892427444458,0
0,0.5024570226669312,0
0,0.6226356625556946,0
0,0.5951967835426331,0
0,0.8159810304641724,1
0,0.5349186658859253,0
0,0.7651033401489258,0
0,0.5293335318565369,0
1,0.9779171943664551,0
0,0.98347407579422,1
1,0.975238561630249,1
1,0.9912933707237244,0
0,0.6536564826965332,1
0,0.856248140335083,1
0,0.9508894681930542,0
0,0.8253569006919861,1
1,0.9297606348991394,1
1,0.9601338505744934,1
1,0.8936585187911987,1
0,0.8020760416984558,1
1,0.8659542798995972,1
1,0.7420905828475952,1
1,0.8004501461982727,1
1,0.7125263810157776,1
0,0.8072876930236816,1
0,0.5455051064491272,1
1,0.6642311215400696,0
0,0.6989814639091492,1
1,0.807067334651947,0
1,0.47529545426368713,0
1,0.4782237708568573,0
1,0.77105712890625,0
1,0.40556618571281433,0
0,0.7187381982803345,0
0,0.8271496295928955,0
0,0.6220265626907349,0
0,0.5080404877662659,0
0,0.5697784423828125,1
0,0.49493712186813354,1
0,0.48778998851776123,1
0,0.609774649143219,0
0,0.7862619161605835,1
0,0.6156826615333557,1
0,0.595242977142334,1
0,0.6688932776451111,1
0,0.9037452936172485,1
0,0.6157916188240051,1
0,0.5582350492477417,1
0,0.6162635684013367,0
0,0.35350266098976135,1
0,0.4194636642932892,1
0,0.5294062495231628,1
1,0.6128247976303101,0
0,0.38251563906669617,1
0,0.5721518397331238,0
0,0.49051135778427124,1
0,0.36079204082489014,0
0,0.2948460578918457,1
0,0.32734420895576477,1
0,0.5088791847229004,0
0,0.36761629581451416,0
0,0.6006425619125366,1
0,0.6262581944465637,1
0,0.32321932911872864,0
0,0.3545607328414917,1
0,0.5074668526649475,1
0,0.33520662784576416,0
0,0.5047218203544617,0
0,0.3765116035938263,1
0,0.4290561079978943,0
0,0.4787696599960327,1
0,0.2890603244304657,1
0,0.48651719093322754,0
0,0.25208598375320435,0
0,0.5849429368972778,0
0,0.5701728463172913,0
0,0.702499508857727,1
0,0.5482556819915771,0
0,0.4641234576702118,0
0,0.6079128980636597,1
0,0.6315041780471802,1
0,0.5849402546882629,0
0,0.5237130522727966,0
0,0.5380977988243103,1
0,0.5897505879402161,0
0,0.9599027037620544,1
0,0.9092638492584229,1
0,0.32189318537712097,1
0,0.6939421892166138,1
0,0.6231877207756042,1
0,0.7416470646858215,1
0,0.9825379252433777,1
0,0.9483687281608582,0
0,0.7982661128044128,0
0,0.5001635551452637,0
0,0.5772490501403809,1
0,0.5521878600120544,0
0,0.4181077778339386,1
0,0.5398138761520386,1
0,0.5978154540061951,1
0,0.7977190017700195,1
0,0.6764059662818909,1
0,0.4993290603160858,0
0,0.7446205615997314,1
0,0.8099842071533203,0
0,0.5963816046714783,0
0,0.6335053443908691,1
0,0.6406880617141724,1
0,0.48491141200065613,0
0,0.6302573680877686,0
0,0.5306195616722107,0
0,0.4616704285144806,0
0,0.628948986530304,0
0,0.86895751953125,0
0,0.39707258343696594,0
0,0.4296124577522278,1
0,0.820783793926239,0
0,0.29253703355789185,0
0,0.2519546151161194,1
0,0.3948780298233032,1
0,0.2678506076335907,1
0,0.29528704285621643,1
0,0.3651091754436493,1
0,0.403964638710022,0
0,0.3524875342845917,0
0,0.2761479318141937,0
0,0.3382399082183838,1
0,0.3016221821308136,1
0,0.39788687229156494,1
0,0.417226105928421,1
0,0.27199074625968933,0
0,0.2823771834373474,0
0,0.4463784694671631,1
0,0.32599571347236633,1
0,0.3388715088367462,1
0,0.22847595810890198,0
0,0.36502349376678467,1
0,0.1876894235610962,0
0,0.17285911738872528,1
0,0.19092586636543274,0
0,0.5081968307495117,0
0,0.47083568572998047,0
0,0.33450251817703247,0
0,0.4482841193675995,1
0,0.2963113784790039,0
0,0.7665198445320129,0
0,0.5520021319389343,0
0,0.5196663737297058,0
0,0.15234877169132233,1
0,0.3676959276199341,1
0,0.326937735080719,1
0,0.24877770245075226,1
0,0.2640584111213684,1
0,0.5041729807853699,1
0,0.46135881543159485,1
0,0.45258477330207825,1
0,0.5423423647880554,0
0,0.31376752257347107,0
0,0.537729024887085,0
0,0.3428780436515808,1
0,0.3194555342197418,0
0,0.48340702056884766,0
0,0.5050740242004395,0
0,0.7122388482093811,0
0,0.44760990142822266,0
0,0.5543900728225708,1
0,0.4418278634548187,0
0,0.3975161910057068,0
0,0.2844478189945221,1
0,0.48480692505836487,1
0,0.39977142214775085,1
0,0.25853708386421204,0
0,0.5452766418457031,1
0,0.5190605521202087,0
0,0.49476370215415955,1
0,0.6330431699752808,1
0,0.39796778559684753,1
0,0.35539358854293823,1
0,0.7271669507026672,1
0,0.8533565998077393,1
0,0.9030861258506775,0
0,0.748068630695343,0
0,0.4380718469619751,0
0,0.47463351488113403,0
0,0.40919074416160583,0
0,0.3273647725582123,0
0,0.39077046513557434,0
0,0.3875953257083893,0
0,0.4739469587802887,0
0,0.3025883436203003,0
0,0.4242507815361023,0
0,0.9061532020568848,0
0,0.3676472008228302,0
0,0.9302129149436951,1
1,0.9154629111289978,1
1,0.8721597790718079,1
1,0.9453793168067932,1
1,0.9173527956008911,1
1,0.8686943054199219,1
1,0.7107289433479309,0
1,0.8197678923606873,0
0,0.4662788212299347,1
0,0.5420904755592346,1
0,0.5375825762748718,0
0,0.6690011620521545,1
1,0.8451957702636719,1
0,0.9805472493171692,1
1,0.9444353580474854,1
1,0.909485936164856,1
0,0.9489033222198486,1
1,0.9367746114730835,1
0,0.5881093740463257,0
0,0.8070270419120789,0
0,0.7722687125205994,0
0,0.733040452003479,0
0,0.855659544467926,0
0,0.8804701566696167,1
0,0.7914329767227173,1
0,0.8586137294769287,1
0,0.32103991508483887,1
0,0.5991657376289368,0
0,0.7450337409973145,1
0,0.8737091422080994,1
1,0.9781666994094849,1
1,0.9986472725868225,1
1,0.9963668584823608,1
1,0.9973113536834717,1
1,0.9848568439483643,1
1,0.997702419757843,1
1,0.9941149353981018,1
1,0.9953755140304565,1
1,0.9454153776168823,0
1,0.9712761640548706,0
0,0.780863344669342,0
0,0.8941275477409363,0
0,0.7142186760902405,1
0,0.9549115896224976,0
0,0.6918905377388,0
0,0.7316822409629822,0
0,0.6033863425254822,0
0,0.5228752493858337,0
0,0.7109122276306152,1
0,0.8083363175392151,0
0,0.24225717782974243,1
0,0.4755397140979767,0
0,0.7743540406227112,0
0,0.8179116249084473,0
0,0.8705430030822754,1
0,0.671323835849762,1
0,0.4198102355003357,1
0,0.707403838634491,0
0,0.7055110335350037,0
0,0.5399999618530273,0
0,0.5051122307777405,1
0,0.7020241022109985,1
0,0.6167660355567932,1
0,0.5911840200424194,0
0,0.5000052452087402,0
0,0.5868691802024841,1
0,0.26854658126831055,1
0,0.4823892116546631,1
0,0.4784465730190277,1
0,0.9406726956367493,0
0,0.7518688440322876,1
0,0.4123370349407196,0
0,0.6589126586914062,1
0,0.3982151448726654,0
0,0.4843631982803345,0
0,0.4212753176689148,0
1,0.4518655240535736,0
1,0.5534358620643616,0
0,0.4452438950538635,0
0,0.6804361343383789,1
0,0.5406267046928406,1
0,0.5116336941719055,0
0,0.5815211534500122,1
0,0.5786081552505493,1
0,0.42219629883766174,0
0,0.67222660779953,0
0,0.5248149037361145,0
0,0.6310209035873413,0
0,0.6956671476364136,0
0,0.8165460824966431,1
0,0.8120994567871094,0
0,0.8452481627464294,0
0,0.5711113810539246,0
0,0.5104777812957764,0
0,0.7174900770187378,0
0,0.627700924873352,0
0,0.44539958238601685,0
0,0.5211687684059143,0
0,0.5488442778587341,1
0,0.5514341592788696,0
0,0.4468858540058136,1
0,0.3934172987937927,0
0,0.49770668148994446,1
0,0.7326021790504456,1
0,0.7312986254692078,1
0,0.8718910813331604,1
0,0.3559626340866089,0
0,0.7363593578338623,0
0,0.3628709316253662,0
0,0.6572257876396179,0
0,0.4336145222187042,0
0,0.7364624738693237,0
0,0.6761784553527832,0
1,0.4518343508243561,0
1,0.39036795496940613,0
0,0.3239608705043793,1
0,0.45517247915267944,0
0,0.48566877841949463,1
0,0.42388877272605896,0
0,0.6288591623306274,1
0,0.6245919466018677,1
0,0.4683750867843628,0
0,0.8257907629013062,1
0,0.8474569916725159,1
0,0.9871894717216492,1
0,0.9727104306221008,1
0,0.7462085485458374,1
0,0.7579018473625183,0
1,0.9080691337585449,1
0,0.8071223497390747,1
1,0.752185583114624,0
1,0.8316376209259033,0
1,0.43183475732803345,0
1,0.5724731087684631,0
1,0.47596386075019836,0
1,0.5616039037704468,0
0,0.7591859698295593,1
1,0.527908980846405,0
0,0.6285080909729004,0
0,0.33002036809921265,0
0,0.3547689914703369,0
0,0.7096465229988098,1
0,0.2974420487880707,0
0,0.33743128180503845,0
0,0.4160475730895996,0
0,0.35078954696655273,0
0,0.3124712407588959,0
0,0.9094672799110413,1
0,0.7281112670898438,1
0,0.3875388503074646,0
0,0.5632126927375793,0
0,0.5340263247489929,1
0,0.45670822262763977,1
0,0.25018784403800964,1
0,0.3566957414150238,1
0,0.5773060321807861,0
0,0.5078566670417786,0
0,0.6687260866165161,1
0,0.4141969680786133,1
0,0.6279071569442749,1
0,0.607122004032135,1
0,0.43318718671798706,1
0,0.5549756288528442,1
0,0.5605918765068054,1
0,0.6235542893409729,1
0,0.6052685379981995,0
1,0.6634135246276855,0
0,0.5600053071975708,1
0,0.6905643939971924,0
0,0.5903768539428711,1
0,0.6337826251983643,1
0,0.38389262557029724,0
0,0.5193430781364441,1
0,0.4442133903503418,0
0,0.4014812707901001,0
0,0.5425584316253662,0
0,0.47764039039611816,0
0,0.3657572865486145,0
0,0.3571804463863373,1
0,0.41650786995887756,0
0,0.3441029191017151,0
0,0.33183130621910095,0
0,0.3613288104534149,0
0,0.4596368074417114,0
0,0.5107439160346985,1
0,0.2964918613433838,0
0,0.4660303592681885,1
0,0.4183112382888794,1
0,0.7124502062797546,1
0,0.4872102439403534,0
0,0.6178174018859863,1
0,0.5248427987098694,1
0,0.7687017917633057,1
0,0.3311007022857666,1
0,0.4923888146877289,1
0,0.7646718621253967,1
0,0.5151973962783813,1
0,0.4639069437980652,0
0,0.4763472080230713,0
0,0.967315673828125,0
0,0.9949473142623901,0
0,0.9631430506706238,0
0,0.9388365745544434,1
0,0.9302119612693787,1
0,0.9025046825408936,0
0,0.8834956288337708,0
0,0.9730940461158752,0
0,0.7426537871360779,0
0,0.8545805811882019,0
0,0.9432064890861511,0
0,0.9089289307594299,0
0,0.8926050066947937,0
0,0.944034993648529,0
0,0.4957171082496643,1
0,0.5878725647926331,1
0,0.22981077432632446,0
0,0.4003317952156067,1
0,0.46891558170318604,0
0,0.543080747127533,1
0,0.31439247727394104,0
0,0.35292643308639526,1
0,0.3644585609436035,1
0,0.7444877624511719,0
0,0.41646629571914673,0
0,0.7544907927513123,1
0,0.7340669631958008,1
0,0.7321979403495789,1
0,0.6114469766616821,1
0,0.7240216732025146,1
0,0.7708526253700256,1
0,0.6987343430519104,1
0,0.7567766904830933,0
0,0.9559248685836792,1
0,0.9548875689506531,1
0,0.8602948784828186,0
0,0.9893571734428406,1
0,0.983074963092804,1
1,0.9375417828559875,0
0,0.8065292239189148,1
0,0.7192688584327698,1
0,0.7546422481536865,0
0,0.805690586566925,1
0,0.9584529399871826,1
1,0.8301097750663757,0
0,0.8929885625839233,1
0,0.8467317819595337,1
1,0.7925922274589539,0
1,0.982275128364563,1
1,0.9304056167602539,1
1,0.9793038368225098,1
1,0.9823412895202637,1
1,0.9779304265975952,1
1,0.9347270727157593,1
1,0.9465979337692261,0
1,0.9917944073677063,1
1,0.9481939077377319,1
0,0.8236451148986816,1
1,0.910530149936676,1
1,0.9074438810348511,1
1,0.9778885841369629,1
1,0.9358606934547424,1
1,0.9879981279373169,1
0,0.9872810244560242,1
0,0.9747570157051086,1
1,0.9843317270278931,1
1,0.9577313661575317,1
1,0.9676125049591064,1
1,0.9625961780548096,1
1,0.9497247338294983,1
0,0.9533818960189819,1
1,0.985727846622467,1
1,0.9859151840209961,1
1,0.9446337819099426,0
0,0.9656030535697937,0
0,0.9802723526954651,0
0,0.9797298908233643,0
1,0.9760044813156128,0
1,0.9821903705596924,0
1,0.9514010548591614,0
0,0.965103030204773,0
0,0.9693794846534729,0
0,0.9814728498458862,1
0,0.9179208874702454,0
0,0.9142879843711853,1
0,0.8452096581459045,0
0,0.9673965573310852,0
0,0.9709789752960205,0
0,0.3055739104747772,0
0,0.21780039370059967,0
0,0.36252546310424805,0
0,0.35969308018684387,1
0,0.35670578479766846,0
0,0.13045355677604675,0
0,0.09799398481845856,0
0,0.3356195390224457,0
0,0.4027377665042877,0
0,0.39550647139549255,0
0,0.41214895248413086,0
0,0.2957158386707306,0
0,0.4829212725162506,0
0,0.40664923191070557,0
0,0.48523610830307007,0
0,0.7014918923377991,0
0,0.7489408850669861,0
0,0.9571509957313538,1
0,0.9869349002838135,1
0,0.9699136018753052,1
0,0.9711785316467285,1
0,0.9795418381690979,1
0,0.9468197226524353,1
0,0.9928977489471436,1
0,0.9773023128509521,1
0,0.9906755685806274,1
0,0.9868199229240417,0
0,0.9752368330955505,0
0,0.9504070281982422,0
0,0.9254512786865234,0
0,0.7591201066970825,0
0,0.9485641121864319,0
0,0.948928952217102,0
0,0.8945251107215881,0
0,0.5525760054588318,0
0,0.5616492033004761,1
0,0.43549299240112305,1
0,0.8950737714767456,1
1,0.7204827070236206,1
1,0.8328565955162048,1
1,0.802170991897583,1
1,0.8991250991821289,1
0,0.86458820104599,1
0,0.6863848567008972,0
1,0.8285399079322815,0
1,0.4299412965774536,0
0,0.49038228392601013,0
0,0.924997091293335,0
0,0.8321517705917358,0
0,0.8682579398155212,0
0,0.8640634417533875,0
0,0.9195278286933899,0
1,0.8715203404426575,0
0,0.8248101472854614,1
1,0.9430010318756104,0
0,0.8581743836402893,0
0,0.848566472530365,0
0,0.7860559225082397,0
0,0.5180234909057617,0
0,0.5340654253959656,0
0,0.8937390446662903,0
0,0.739899754524231,0
0,0.42222827672958374,1
0,0.3423723578453064,1
0,0.6783374547958374,1
0,0.7129169702529907,1
0,0.7133182287216187,1
0,0.26053085923194885,0
0,0.5881864428520203,0
0,0.5608665347099304,1
0,0.6043999195098877,1
0,0.3120521008968353,1
0,0.7179020643234253,1
0,0.2529986500740051,1
0,0.642837405204773,1
0,0.32846778631210327,0
0,0.49193960428237915,0
0,0.4417182505130768,0
0,0.4266035854816437,1
0,0.5262606143951416,0
0,0.8230452537536621,0
0,0.42086103558540344,1
0,0.29382941126823425,0
0,0.45538759231567383,1
0,0.30145442485809326,1
0,0.4694155752658844,1
0,0.21314595639705658,1
0,0.25109609961509705,0
0,0.36204612255096436,0
0,0.30981162190437317,1
0,0.4608015716075897,0
0,0.27729663252830505,0
0,0.3312693238258362,1
0,0.4218446612358093,1
0,0.31046321988105774,1
0,0.3003065586090088,1
0,0.41379010677337646,1
0,0.42703551054000854,0
0,0.29903823137283325,0
0,0.40246984362602234,0
0,0.48862573504447937,0
0,0.3900781273841858,0
0,0.4372033476829529,0
0,0.3658459484577179,1
0,0.5793981552124023,1
0,0.3149585425853729,1
0,0.2634638547897339,0
0,0.24204571545124054,1
0,0.3012869954109192,1
0,0.4103374183177948,0
0,0.3228815197944641,1
0,0.32757410407066345,1
0,0.36603057384490967,1
0,0.6452609896659851,1
0,0.45833662152290344,1
0,0.46474897861480713,1
0,0.5378060936927795,0
0,0.38944658637046814,0
0,0.5198021531105042,1
0,0.43538185954093933,1
0,0.3236235976219177,0
0,0.28272944688796997,0
0,0.23243054747581482,1
0,0.5701015591621399,0
0,0.43766167759895325,1
0,0.39631491899490356,1
0,0.40503445267677307,0
0,0.23728176951408386,0
0,0.35023754835128784,0
0,0.4812639653682709,0
0,0.49480268359184265,0
0,0.5351525545120239,0
0,0.3359679877758026,0
0,0.7675151824951172,0
0,0.6761722564697266,0
0,0.934485912322998,0
1,0.9034148454666138,0
0,0.8988279104232788,0
1,0.8519788980484009,1
0,0.629648745059967,0
0,0.6894162893295288,1
0,0.8154049515724182,1
0,0.5190626382827759,1
0,0.665092408657074,1
0,0.8876315355300903,1
0,0.7371867895126343,1
0,0.8008292317390442,1
0,0.7217111587524414,1
0,0.9476425647735596,1
0,0.936562716960907,1
0,0.9600698947906494,1
0,0.9498848915100098,0
0,0.9172705411911011,0
0,0.9177994728088379,0
0,0.8333513736724854,0
0,0.9751166701316833,0
0,0.9628862142562866,0
1,0.9562029838562012,0
0,0.8753360509872437,0
0,0.9296931028366089,0
0,0.8029929995536804,0
1,0.9413580298423767,0
0,0.948574423789978,0
0,0.9723957180976868,0
0,0.9898173213005066,0
1,0.8226912021636963,0
0,0.9526355862617493,0
0,0.9610171318054199,0
0,0.9227076172828674,0
0,0.8203865885734558,1
0,0.8043406009674072,0
0,0.964743971824646,1
0,0.7815983891487122,1
0,0.9650312066078186,1
0,0.7340023517608643,1
0,0.834206759929657,1
0,0.7980449795722961,1
0,0.9040984511375427,1
0,0.8889620900154114,1
0,0.981918454170227,1
0,0.9804201126098633,1
0,0.8995854258537292,1
0,0.9914843440055847,1
1,0.9655342698097229,1
0,0.8918501734733582,1
0,0.9915931224822998,1
